user_id,timestamp,event_type,duration,engagement_level,text_data,location,time_of_day
user_50,2023-10-09 15:25:00,Break,15,2,Lunch with colleagues,Outdoor,Afternoon
850,2023-10-27 21:39:00,Exercise,60,3,Went for a walk,Gym,Evening
290,2023-10-14 05:40:00,Break,60,1,Workout session,Office,Morning
user_433,2023-10-04 08:41:00,Break,45,3,Had a coffee break,Gym,Morning
user_487,2023-10-28 09:10:00,Commute,45,4,Relaxing at home,Gym,Morning
user_171,2023-10-16 16:41:00,Exercise,60,5,Networking event,Home,Afternoon
305,2023-10-08 17:35:00,Casual Lunch,60,2,Team brainstorming,Office,Afternoon
829,2023-10-12 21:47:00,Casual Lunch,30,5,Networking event,Office,Evening
user_286,2023-10-27 03:28:00,Meeting,15,1,Relaxing at home,Home,Morning
user_375,2023-10-25 17:24:00,Exercise,60,5,Casual chat with friends,Home,Afternoon
user_232,2023-10-11 04:31:00,Casual Lunch,12,5,Lunch with colleagues,Home,Morning
346,2023-10-08 09:01:00,Exercise,60,4,Casual chat with friends,Outdoor,Morning
486,2023-10-10 08:12:00,Commute,15,2,Discuss project,Office,Morning
226,2023-10-06 10:24:00,Meeting,30,1,Team brainstorming,Outdoor,Morning
849,2023-10-03 15:29:00,Commute,20,1,Solo reading session,Office,Afternoon
283,2023-10-12 13:11:00,Commute,12,1,Had a coffee break,Gym,Afternoon
user_215,2023-10-14 12:27:00,Commute,20,4,Discuss project,Home,Afternoon
user_157,2023-10-15 15:22:00,Casual Lunch,20,4,Had a coffee break,Gym,Afternoon
439,2023-10-06 01:25:00,Casual Lunch,60,2,Went for a walk,Office,Morning
user_284,2023-10-16 10:54:00,Social Interaction,20,2,Client meeting,Outdoor,Morning
user_213,2023-10-01 22:36:00,Social Interaction,60,5,Discuss project,Office,Evening
866,2023-10-02 04:20:00,Meeting,12,5,Team brainstorming,Gym,Morning
user_235,2023-10-19 21:51:00,Exercise,60,1,Solo reading session,Office,Evening
user_129,2023-10-08 01:08:00,Casual Lunch,12,2,Discuss project,Home,Morning
923,2023-10-28 04:45:00,Meeting,12,4,Lunch with colleagues,Home,Morning
435,2023-10-02 18:57:00,Meeting,20,2,Networking event,Office,Evening
user_476,2023-10-02 05:16:00,Break,15,5,Team brainstorming,Gym,Morning
854,2023-10-10 21:48:00,Social Interaction,15,1,Client meeting,Outdoor,Evening
user_112,2023-10-18 01:29:00,Exercise,60,2,Networking event,Home,Morning
559,2023-10-03 01:28:00,Social Interaction,15,1,Solo reading session,Outdoor,Morning
user_434,2023-10-13 17:38:00,Meeting,20,4,Team brainstorming,Office,Afternoon
287,2023-10-07 08:59:00,Casual Lunch,45,2,Discuss project,Office,Morning
371,2023-10-24 23:06:00,Meeting,20,5,Team brainstorming,Gym,Evening
101,2023-10-14 20:06:00,Break,45,1,Networking event,Home,Evening
user_345,2023-10-11 03:20:00,Meeting,45,5,Long commute,Outdoor,Morning
469,2023-10-28 11:15:00,Meeting,30,4,Long commute,Home,Morning
730,2023-10-03 20:34:00,Exercise,45,5,Casual chat with friends,Gym,Evening
127,2023-10-26 14:27:00,Break,15,3,Client meeting,Gym,Afternoon
user_24,2023-10-11 22:02:00,Casual Lunch,45,3,Lunch with colleagues,Home,Evening
94,2023-10-18 22:38:00,Break,60,5,Long commute,Outdoor,Evening
431,2023-10-26 22:28:00,Social Interaction,20,1,Casual chat with friends,Gym,Evening
user_334,2023-10-24 00:40:00,Meeting,30,1,Went for a walk,Outdoor,Morning
user_368,2023-10-11 03:51:00,Casual Lunch,15,2,Workout session,Home,Morning
user_67,2023-10-12 21:09:00,Casual Lunch,45,5,Went for a walk,Gym,Evening
525,2023-10-12 14:08:00,Social Interaction,20,4,Workout session,Home,Afternoon
user_322,2023-10-17 16:36:00,Commute,20,1,Networking event,Gym,Afternoon
user_29,2023-10-23 08:55:00,Commute,45,4,Solo reading session,Office,Morning
user_217,2023-10-19 00:59:00,Break,12,4,Went for a walk,Outdoor,Morning
user_498,2023-10-16 12:40:00,Break,60,1,Team brainstorming,Office,Afternoon
792,2023-10-24 16:00:00,Break,20,3,Networking event,Office,Afternoon
20,2023-10-27 04:43:00,Break,60,4,Long commute,Gym,Morning
880,2023-10-13 21:12:00,Meeting,20,4,Discuss project,Outdoor,Evening
46,2023-10-27 21:04:00,Break,30,2,Lunch with colleagues,Home,Evening
user_137,2023-10-22 20:32:00,Commute,15,2,Solo reading session,Gym,Evening
user_387,2023-10-05 16:50:00,Social Interaction,15,2,Had a coffee break,Outdoor,Afternoon
395,2023-10-28 17:25:00,Meeting,45,3,Discuss project,Outdoor,Afternoon
528,2023-10-03 21:48:00,Meeting,20,3,Networking event,Gym,Evening
274,2023-10-14 06:41:00,Break,30,1,Solo reading session,Home,Morning
935,2023-10-04 08:51:00,Meeting,12,1,Lunch with colleagues,Office,Morning
144,2023-10-24 20:25:00,Exercise,45,3,Lunch with colleagues,Outdoor,Evening
user_435,2023-10-03 04:37:00,Commute,12,3,Workout session,Outdoor,Morning
user_100,2023-10-04 19:58:00,Meeting,20,2,Team brainstorming,Outdoor,Evening
user_3,2023-10-02 04:50:00,Exercise,30,2,Casual chat with friends,Gym,Morning
708,2023-10-16 05:50:00,Meeting,60,4,Casual chat with friends,Home,Morning
user_343,2023-10-13 12:05:00,Meeting,15,2,Long commute,Home,Afternoon
user_229,2023-10-28 14:18:00,Break,45,2,Went for a walk,Home,Afternoon
user_392,2023-10-20 23:23:00,Break,30,2,Solo reading session,Home,Evening
361,2023-10-07 20:14:00,Commute,12,4,Casual chat with friends,Home,Evening
user_476,2023-10-12 21:14:00,Meeting,20,5,Went for a walk,Home,Evening
user_170,2023-10-27 12:34:00,Exercise,60,1,Networking event,Home,Afternoon
797,2023-10-20 12:50:00,Exercise,20,2,Went for a walk,Outdoor,Afternoon
772,2023-10-07 20:41:00,Meeting,12,2,Networking event,Gym,Evening
user_259,2023-10-22 14:09:00,Casual Lunch,12,1,Lunch with colleagues,Office,Afternoon
user_189,2023-10-20 11:06:00,Commute,30,4,Client meeting,Office,Morning
user_387,2023-10-24 21:02:00,Commute,45,3,Workout session,Office,Evening
user_412,2023-10-18 19:31:00,Exercise,15,5,Workout session,Home,Evening
user_410,2023-10-08 14:13:00,Break,60,3,Client meeting,Office,Afternoon
118,2023-10-16 04:01:00,Commute,45,4,Had a coffee break,Office,Morning
731,2023-10-30 04:19:00,Commute,15,5,Discuss project,Gym,Morning
388,2023-10-07 23:17:00,Commute,12,3,Lunch with colleagues,Office,Evening
230,2023-10-24 15:06:00,Exercise,15,5,Lunch with colleagues,Gym,Afternoon
user_115,2023-10-23 07:05:00,Commute,30,1,Networking event,Gym,Morning
143,2023-10-22 11:51:00,Casual Lunch,20,3,Relaxing at home,Gym,Morning
978,2023-10-06 07:09:00,Break,60,1,Team brainstorming,Office,Morning
514,2023-10-14 23:39:00,Casual Lunch,60,1,Networking event,Home,Evening
user_98,2023-10-23 23:50:00,Casual Lunch,12,2,Long commute,Office,Evening
849,2023-10-23 11:57:00,Meeting,30,5,Client meeting,Office,Morning
user_207,2023-10-10 19:55:00,Commute,30,4,Had a coffee break,Office,Evening
243,2023-10-18 19:20:00,Exercise,15,4,Client meeting,Office,Evening
769,2023-10-04 15:16:00,Meeting,30,4,Lunch with colleagues,Outdoor,Afternoon
979,2023-10-18 14:48:00,Meeting,45,4,Relaxing at home,Gym,Afternoon
user_187,2023-10-05 18:03:00,Exercise,30,5,Lunch with colleagues,Home,Evening
778,2023-10-07 22:04:00,Commute,12,1,Lunch with colleagues,Home,Evening
319,2023-10-26 00:37:00,Social Interaction,45,4,Had a coffee break,Office,Morning
user_26,2023-10-17 15:43:00,Exercise,30,5,Workout session,Home,Afternoon
user_168,2023-10-30 09:33:00,Exercise,15,4,Solo reading session,Outdoor,Morning
47,2023-10-06 20:52:00,Social Interaction,12,4,Long commute,Office,Evening
user_393,2023-10-17 08:43:00,Exercise,45,1,Long commute,Home,Morning
user_168,2023-10-18 14:37:00,Exercise,30,3,Discuss project,Office,Afternoon
user_287,2023-10-29 04:02:00,Social Interaction,45,5,Networking event,Home,Morning
784,2023-10-02 03:32:00,Casual Lunch,20,1,Went for a walk,Outdoor,Morning
user_261,2023-10-15 12:04:00,Exercise,30,5,Long commute,Office,Afternoon
160,2023-10-21 01:50:00,Social Interaction,12,5,Had a coffee break,Outdoor,Morning
user_282,2023-10-19 00:36:00,Exercise,15,1,Workout session,Office,Morning
user_334,2023-10-26 11:52:00,Commute,45,2,Workout session,Office,Morning
59,2023-10-16 12:39:00,Casual Lunch,12,5,Discuss project,Office,Afternoon
user_16,2023-10-13 02:17:00,Casual Lunch,30,5,Casual chat with friends,Office,Morning
177,2023-10-18 16:23:00,Break,15,5,Client meeting,Gym,Afternoon
user_457,2023-10-09 09:04:00,Commute,15,3,Client meeting,Outdoor,Morning
user_392,2023-10-26 03:58:00,Casual Lunch,30,4,Long commute,Outdoor,Morning
user_374,2023-10-21 07:14:00,Meeting,45,1,Team brainstorming,Gym,Morning
user_113,2023-10-09 13:08:00,Meeting,30,5,Networking event,Office,Afternoon
user_88,2023-10-02 15:58:00,Commute,60,2,Solo reading session,Office,Afternoon
539,2023-10-23 22:56:00,Exercise,30,1,Had a coffee break,Gym,Evening
890,2023-10-01 07:38:00,Casual Lunch,45,1,Lunch with colleagues,Outdoor,Morning
589,2023-10-01 17:48:00,Commute,15,4,Had a coffee break,Home,Afternoon
303,2023-10-12 04:16:00,Casual Lunch,45,1,Casual chat with friends,Gym,Morning
572,2023-10-12 07:20:00,Exercise,15,3,Relaxing at home,Office,Morning
803,2023-10-19 12:29:00,Exercise,30,1,Went for a walk,Outdoor,Afternoon
user_258,2023-10-19 00:32:00,Casual Lunch,30,5,Went for a walk,Outdoor,Morning
422,2023-10-13 22:14:00,Casual Lunch,60,3,Solo reading session,Outdoor,Evening
user_203,2023-10-23 07:13:00,Meeting,60,2,Had a coffee break,Office,Morning
user_392,2023-10-27 13:23:00,Break,45,5,Discuss project,Home,Afternoon
user_255,2023-10-29 22:53:00,Casual Lunch,12,5,Solo reading session,Gym,Evening
user_68,2023-10-12 16:51:00,Break,30,1,Networking event,Home,Afternoon
user_463,2023-10-27 08:44:00,Commute,60,2,Went for a walk,Outdoor,Morning
775,2023-10-11 21:16:00,Meeting,45,5,Discuss project,Home,Evening
user_490,2023-10-17 20:07:00,Exercise,60,5,Had a coffee break,Gym,Evening
405,2023-10-18 20:47:00,Meeting,60,3,Client meeting,Home,Evening
832,2023-10-24 15:04:00,Casual Lunch,12,1,Relaxing at home,Gym,Afternoon
user_432,2023-10-24 05:43:00,Casual Lunch,60,1,Relaxing at home,Gym,Morning
user_367,2023-10-22 05:17:00,Commute,60,4,Team brainstorming,Office,Morning
user_214,2023-10-16 17:50:00,Exercise,20,5,Relaxing at home,Home,Afternoon
831,2023-10-13 04:42:00,Break,45,1,Long commute,Home,Morning
user_170,2023-10-14 23:43:00,Break,12,1,Solo reading session,Gym,Evening
298,2023-10-14 07:27:00,Social Interaction,60,4,Networking event,Gym,Morning
20,2023-10-21 00:31:00,Commute,30,1,Workout session,Gym,Morning
user_149,2023-10-18 17:04:00,Exercise,45,1,Went for a walk,Office,Afternoon
user_490,2023-10-03 01:34:00,Exercise,60,4,Long commute,Office,Morning
user_465,2023-10-15 10:52:00,Casual Lunch,45,5,Lunch with colleagues,Home,Morning
user_244,2023-10-24 10:04:00,Exercise,60,4,Had a coffee break,Gym,Morning
596,2023-10-02 17:36:00,Casual Lunch,45,3,Relaxing at home,Gym,Afternoon
546,2023-10-13 14:13:00,Meeting,30,4,Client meeting,Gym,Afternoon
user_473,2023-10-07 19:15:00,Meeting,60,1,Client meeting,Office,Evening
user_482,2023-10-01 08:44:00,Meeting,60,4,Discuss project,Office,Morning
5,2023-10-28 14:51:00,Social Interaction,60,2,Solo reading session,Home,Afternoon
880,2023-10-22 11:35:00,Social Interaction,12,5,Long commute,Office,Morning
792,2023-10-14 16:14:00,Commute,20,3,Had a coffee break,Home,Afternoon
883,2023-10-06 01:56:00,Meeting,45,1,Went for a walk,Outdoor,Morning
user_242,2023-10-22 08:08:00,Exercise,30,5,Solo reading session,Home,Morning
user_285,2023-10-13 21:09:00,Break,12,2,Team brainstorming,Office,Evening
391,2023-10-07 16:07:00,Commute,15,2,Workout session,Home,Afternoon
527,2023-10-25 21:12:00,Social Interaction,60,1,Relaxing at home,Home,Evening
998,2023-10-05 00:26:00,Exercise,20,1,Long commute,Outdoor,Morning
852,2023-10-27 06:26:00,Commute,15,4,Had a coffee break,Office,Morning
user_399,2023-10-20 16:35:00,Social Interaction,45,4,Networking event,Office,Afternoon
269,2023-10-15 11:15:00,Break,60,4,Went for a walk,Gym,Morning
345,2023-10-07 18:12:00,Casual Lunch,30,3,Discuss project,Office,Evening
user_285,2023-10-16 02:34:00,Casual Lunch,30,1,Casual chat with friends,Home,Morning
953,2023-10-15 08:31:00,Break,20,5,Long commute,Home,Morning
651,2023-10-13 02:05:00,Social Interaction,45,1,Discuss project,Home,Morning
509,2023-10-08 03:25:00,Meeting,45,5,Client meeting,Office,Morning
390,2023-10-07 19:34:00,Meeting,60,3,Long commute,Gym,Evening
229,2023-10-14 14:45:00,Break,30,3,Had a coffee break,Gym,Afternoon
791,2023-10-17 02:14:00,Casual Lunch,12,2,Relaxing at home,Home,Morning
user_52,2023-10-11 19:49:00,Casual Lunch,30,4,Team brainstorming,Office,Evening
393,2023-10-03 19:00:00,Social Interaction,45,1,Networking event,Home,Evening
user_137,2023-10-16 15:03:00,Casual Lunch,30,3,Discuss project,Home,Afternoon
user_391,2023-10-30 13:26:00,Exercise,12,5,Long commute,Outdoor,Afternoon
761,2023-10-06 21:20:00,Exercise,60,2,Discuss project,Home,Evening
user_428,2023-10-30 00:27:00,Meeting,20,1,Relaxing at home,Home,Morning
user_325,2023-10-01 13:08:00,Commute,60,2,Casual chat with friends,Gym,Afternoon
653,2023-10-06 23:37:00,Social Interaction,45,3,Had a coffee break,Gym,Evening
user_366,2023-10-05 03:55:00,Meeting,60,5,Long commute,Office,Morning
42,2023-10-15 13:38:00,Exercise,15,1,Lunch with colleagues,Gym,Afternoon
user_420,2023-10-20 10:49:00,Social Interaction,15,3,Client meeting,Outdoor,Morning
358,2023-10-07 20:33:00,Meeting,20,3,Networking event,Outdoor,Evening
208,2023-10-24 07:58:00,Casual Lunch,15,4,Discuss project,Office,Morning
user_335,2023-10-05 09:24:00,Break,30,4,Solo reading session,Office,Morning
user_182,2023-10-25 01:12:00,Social Interaction,20,5,Went for a walk,Gym,Morning
user_71,2023-10-27 17:53:00,Social Interaction,20,3,Lunch with colleagues,Outdoor,Afternoon
612,2023-10-02 16:31:00,Meeting,45,2,Workout session,Gym,Afternoon
465,2023-10-21 05:12:00,Casual Lunch,12,5,Relaxing at home,Home,Morning
544,2023-10-18 08:21:00,Exercise,12,5,Relaxing at home,Home,Morning
241,2023-10-04 16:02:00,Exercise,15,1,Discuss project,Outdoor,Afternoon
94,2023-10-17 05:54:00,Exercise,30,2,Had a coffee break,Gym,Morning
772,2023-10-23 06:52:00,Social Interaction,60,5,Casual chat with friends,Gym,Morning
661,2023-10-05 01:46:00,Exercise,20,4,Solo reading session,Office,Morning
674,2023-10-20 09:38:00,Commute,45,2,Discuss project,Home,Morning
user_441,2023-10-13 18:40:00,Commute,60,4,Went for a walk,Home,Evening
115,2023-10-15 00:10:00,Meeting,15,5,Lunch with colleagues,Home,Morning
358,2023-10-22 09:11:00,Exercise,30,2,Relaxing at home,Gym,Morning
user_337,2023-10-30 13:08:00,Meeting,45,1,Networking event,Gym,Afternoon
959,2023-10-25 13:16:00,Social Interaction,15,5,Networking event,Home,Afternoon
user_477,2023-10-22 00:41:00,Commute,45,4,Had a coffee break,Office,Morning
216,2023-10-15 16:52:00,Casual Lunch,45,4,Relaxing at home,Outdoor,Afternoon
362,2023-10-03 21:16:00,Commute,20,4,Networking event,Office,Evening
user_233,2023-10-09 10:09:00,Social Interaction,15,1,Had a coffee break,Office,Morning
452,2023-10-14 14:54:00,Meeting,60,3,Client meeting,Outdoor,Afternoon
user_332,2023-10-21 05:09:00,Casual Lunch,15,2,Went for a walk,Gym,Morning
77,2023-10-08 14:51:00,Exercise,12,2,Discuss project,Office,Afternoon
user_68,2023-10-15 05:45:00,Casual Lunch,60,5,Casual chat with friends,Office,Morning
user_60,2023-10-02 14:48:00,Exercise,15,3,Long commute,Office,Afternoon
user_231,2023-10-25 18:24:00,Exercise,20,3,Networking event,Office,Evening
user_449,2023-10-22 14:04:00,Meeting,45,1,Had a coffee break,Office,Afternoon
user_414,2023-10-04 14:00:00,Social Interaction,30,1,Solo reading session,Outdoor,Afternoon
226,2023-10-04 02:48:00,Social Interaction,30,1,Client meeting,Home,Morning
73,2023-10-11 19:18:00,Commute,20,5,Went for a walk,Gym,Evening
user_420,2023-10-07 10:25:00,Casual Lunch,15,2,Client meeting,Office,Morning
891,2023-10-03 09:41:00,Exercise,45,2,Went for a walk,Gym,Morning
624,2023-10-27 06:01:00,Exercise,12,5,Long commute,Outdoor,Morning
534,2023-10-02 18:30:00,Break,45,4,Discuss project,Gym,Evening
266,2023-10-29 18:24:00,Break,20,3,Team brainstorming,Office,Evening
256,2023-10-24 02:30:00,Meeting,45,4,Lunch with colleagues,Home,Morning
user_156,2023-10-11 01:47:00,Social Interaction,12,2,Lunch with colleagues,Outdoor,Morning
user_347,2023-10-20 01:31:00,Meeting,30,2,Workout session,Home,Morning
963,2023-10-25 03:26:00,Commute,60,1,Solo reading session,Gym,Morning
632,2023-10-02 05:54:00,Exercise,60,4,Networking event,Office,Morning
user_51,2023-10-06 22:08:00,Break,20,5,Team brainstorming,Office,Evening
610,2023-10-15 17:40:00,Break,15,1,Had a coffee break,Home,Afternoon
408,2023-10-12 21:28:00,Social Interaction,30,5,Casual chat with friends,Office,Evening
618,2023-10-02 10:23:00,Casual Lunch,45,2,Client meeting,Home,Morning
user_218,2023-10-26 17:48:00,Commute,20,2,Team brainstorming,Office,Afternoon
user_222,2023-10-12 15:01:00,Commute,15,4,Relaxing at home,Office,Afternoon
user_202,2023-10-16 10:27:00,Exercise,12,2,Discuss project,Outdoor,Morning
239,2023-10-12 03:35:00,Break,60,5,Relaxing at home,Outdoor,Morning
711,2023-10-28 22:15:00,Exercise,45,4,Client meeting,Office,Evening
user_384,2023-10-24 23:13:00,Break,60,2,Went for a walk,Outdoor,Evening
730,2023-10-12 00:41:00,Casual Lunch,30,4,Casual chat with friends,Office,Morning
user_342,2023-10-23 03:22:00,Break,12,2,Networking event,Outdoor,Morning
772,2023-10-21 05:09:00,Commute,12,2,Lunch with colleagues,Gym,Morning
user_426,2023-10-28 04:17:00,Casual Lunch,30,5,Casual chat with friends,Office,Morning
user_71,2023-10-09 07:56:00,Social Interaction,60,5,Went for a walk,Gym,Morning
199,2023-10-26 09:01:00,Meeting,30,5,Networking event,Home,Morning
552,2023-10-08 01:22:00,Commute,45,3,Had a coffee break,Office,Morning
484,2023-10-04 02:52:00,Casual Lunch,12,5,Networking event,Gym,Morning
user_312,2023-10-28 23:18:00,Break,60,5,Workout session,Outdoor,Evening
812,2023-10-11 01:56:00,Break,60,2,Solo reading session,Outdoor,Morning
user_463,2023-10-29 08:31:00,Exercise,30,4,Team brainstorming,Office,Morning
user_474,2023-10-19 05:12:00,Social Interaction,30,2,Had a coffee break,Gym,Morning
user_392,2023-10-01 15:20:00,Meeting,45,3,Solo reading session,Outdoor,Afternoon
user_102,2023-10-07 06:36:00,Social Interaction,12,1,Client meeting,Home,Morning
user_243,2023-10-16 15:21:00,Meeting,60,1,Client meeting,Gym,Afternoon
4,2023-10-09 22:24:00,Break,20,3,Discuss project,Gym,Evening
631,2023-10-07 08:30:00,Commute,30,3,Workout session,Office,Morning
user_46,2023-10-14 18:03:00,Exercise,60,2,Discuss project,Gym,Evening
428,2023-10-27 22:26:00,Break,60,4,Team brainstorming,Office,Evening
user_357,2023-10-09 02:38:00,Commute,12,1,Had a coffee break,Office,Morning
101,2023-10-17 07:18:00,Social Interaction,12,5,Discuss project,Home,Morning
976,2023-10-26 14:39:00,Commute,20,1,Discuss project,Outdoor,Afternoon
user_491,2023-10-18 21:20:00,Break,20,4,Long commute,Office,Evening
627,2023-10-03 05:51:00,Exercise,45,4,Client meeting,Home,Morning
user_292,2023-10-15 16:30:00,Break,12,5,Had a coffee break,Office,Afternoon
user_58,2023-10-07 18:43:00,Social Interaction,15,5,Casual chat with friends,Gym,Evening
user_106,2023-10-17 04:49:00,Break,45,5,Went for a walk,Office,Morning
963,2023-10-24 09:03:00,Meeting,15,5,Relaxing at home,Office,Morning
user_469,2023-10-20 14:42:00,Social Interaction,12,1,Went for a walk,Outdoor,Afternoon
455,2023-10-15 07:15:00,Exercise,60,3,Relaxing at home,Office,Morning
336,2023-10-27 16:09:00,Meeting,60,3,Casual chat with friends,Office,Afternoon
user_230,2023-10-22 07:57:00,Break,20,1,Had a coffee break,Home,Morning
user_389,2023-10-13 17:00:00,Exercise,60,5,Long commute,Outdoor,Afternoon
625,2023-10-20 04:22:00,Meeting,45,3,Relaxing at home,Home,Morning
587,2023-10-03 04:50:00,Casual Lunch,20,4,Solo reading session,Gym,Morning
769,2023-10-01 08:05:00,Casual Lunch,60,4,Casual chat with friends,Gym,Morning
user_117,2023-10-12 20:55:00,Exercise,30,1,Team brainstorming,Outdoor,Evening
32,2023-10-16 00:36:00,Exercise,12,5,Relaxing at home,Gym,Morning
